code,name,sub_industry
300277,汽轮科技,其他通用设备
300278,华昌达,工业控制设备
300279,和晶科技,消费电子组件
300281,金明精机,其他专用设备
300283,温州宏丰,配电设备
300284,苏交科,工程咨询服务
300285,国瓷材料,其他化学制品
300286,安科瑞,电工仪器
300287,飞利信,行业应用软件
300288,朗玛信息,行业应用软件
300289,利德曼,诊断试剂
300290,荣科科技,行业应用软件
300291,百纳千成,影视制作
300292,吴通控股,电信增值服务
300293,蓝英装备,其他专用设备
300294,博雅生物,血液制品
300295,*ST三六,文字图片媒体
300296,利亚德,LED
300298,三诺生物,家用器械
300299,富春股份,游戏
300300,海峡创新,行业应用软件
300301,ST长方,LED
300302,同有科技,其他IT设备
300303,聚飞光电,LED
300304,云意电气,汽车电子电气系统
300305,裕兴股份,塑料薄膜
300306,远方信息,仪器仪表
300307,慈星股份,纺织服装设备
300308,中际旭创,网络接配及塔设
300310,宜通世纪,网络优化运维
300311,ST任子行,基础软件
300313,*ST天山,其他养殖
300314,戴维医疗,医疗设备
300315,掌趣科技,游戏
300316,晶盛机电,光伏加工设备
300317,珈伟新能,光伏发电
300318,博晖创新,诊断试剂
300319,麦捷科技,被动元件
300320,海达股份,橡胶制品
300321,同大股份,合成革
300322,硕贝德,消费电子组件
300323,华灿光电,LED
300324,旋极信息,行业应用软件
300326,ST凯利,医疗耗材
300327,中颖电子,集成电路设计
300328,宜安科技,其他金属
300329,海伦钢琴,娱乐用品
300331,苏大维格,光学元件
300332,天壕能源,燃气
300333,兆日科技,其他IT设备
300334,津膜科技,环保设备
300335,迪森股份,热力服务
300337,银邦股份,铝
300338,*ST开元,教育培训
300339,润和软件,行业应用软件
300340,科恒股份,电池化学品
300341,麦克奥迪,输变电设备
300342,天银机电,家电零部件
300343,ST联创,氟化工
300345,华民股份,光伏硅料
300346,南大光电,半导体材料
300347,泰格医药,医疗研发外包
300348,长亮科技,行业应用软件
300349,金卡智能,仪器仪表
300350,华鹏飞,供应链服务
300351,永贵电器,轨交设备
300352,ST信源,基础软件
300353,东土科技,其他通信设备
300354,东华测试,仪器仪表
300355,蒙草生态,生态修复
300357,我武生物,其他生物制药
300358,楚天科技,制药装备
300359,全通教育,教育培训
300360,炬华科技,电工仪器
300363,博腾股份,医疗研发外包
300364,中文在线,其他出版
300365,恒华科技,行业应用软件
300366,ST创意,行业应用软件
300368,汇金股份,其他IT设备
300369,绿盟科技,基础软件
300370,安控科技,仪器仪表
300371,汇中股份,仪器仪表
300373,扬杰科技,功率半导体
300374,中铁装配,其他建材
300375,鹏翎股份,底盘与发动机系统
300376,易事特,其他发电设备
300377,赢时胜,行业应用软件
300378,鼎捷数智,基础软件
300380,安硕信息,行业应用软件
300381,溢多利,原料药
300382,斯莱克,印刷包装机械
300383,光环新网,云基础设施服务
300384,三联虹普,化学工程
300385,ST雪浪,大气治理
300386,飞天诚信,其他IT设备
300387,富邦科技,复合肥
300388,节能国祯,水治理
300389,艾比森,LED
300390,天华新能,锂
300393,中来股份,光伏电池组件
300394,天孚通信,网络接配及塔设
300395,菲利华,玻璃制造
300396,ST迪瑞,体外诊断
300397,天和防务,军工电子
300398,飞凯材料,半导体材料
300399,天利科技,行业应用软件
300400,劲拓股份,其他专用设备
300401,花园生物,原料药
300402,宝色股份,金属制品
300403,汉宇集团,家电零部件
300404,博济医药,医疗研发外包
300405,科隆股份,其他化学制品
300406,九强生物,诊断试剂
300407,凯发电气,电网自动化
300408,三环集团,被动元件
300409,道氏技术,电池化学品
300410,正业科技,锂电设备
300411,金盾股份,其他通用设备
300412,迦南科技,制药装备
300413,芒果超媒,视频音频媒体
300414,中光防雷,其他通信设备
300415,伊之密,其他专用设备
300416,苏试试验,检测服务
300417,南华仪器,仪器仪表
300418,昆仑万维,游戏
300419,ST浩丰,行业应用软件
300420,五洋自控,其他专用设备
300421,力星股份,机械基础件
300422,博世科,水治理
300423,昇辉科技,输变电设备
300424,航新科技,航空装备
300425,中建环能,水治理
300426,华智数媒,影视制作
300427,红相股份,电网自动化
300428,立中集团,轮胎轮毂
300429,强力新材,半导体材料
300430,*ST益通,工业控制设备
300432,富临精工,底盘与发动机系统
300433,蓝思科技,消费电子组件
300434,金石亚药,化学制剂
300435,中泰股份,燃气
300436,广生堂,化学制剂
300437,清水源,水治理
300438,鹏辉能源,锂电池
300439,美康生物,诊断试剂
300440,运达科技,行业应用软件
300441,鲍斯股份,制冷空调设备
300442,润泽科技,云基础设施服务
300443,金雷股份,风电零部件
300444,双杰电气,输变电设备
300445,康斯特,仪器仪表
300446,航天智造,车身附件及饰件
300447,全信股份,军工电子
300448,浩云科技,行业应用软件
300449,汉邦高科,安防设备
300450,先导智能,锂电设备
300451,创业慧康,行业应用软件
300452,山河药辅,原料药
300453,三鑫医疗,医疗耗材
300454,深信服,基础软件
300455,航天智装,其他IT设备
300456,赛微电子,半导体制造
300457,赢合科技,锂电设备
300458,全志科技,集成电路设计
300459,汤姆猫,游戏
300460,ST惠伦,被动元件
300461,田中精机,工业控制设备
300462,ST华铭,其他IT设备
300463,迈克生物,诊断试剂
300464,星徽股份,跨境电商
300465,高伟达,行业应用软件
300466,赛摩智能,仪器仪表
300467,迅游科技,游戏
300468,四方精创,行业应用软件
300469,信息发展,行业应用软件
300470,中密控股,机械基础件
300471,厚普股份,其他专用设备
300472,*ST新元,其他专用设备
300473,德尔股份,底盘与发动机系统
300474,景嘉微,军工电子
300475,香农芯创,其他电子
300476,胜宏科技,PCB
300477,ST合纵,配电设备
300478,杭州高新,改性塑料
300479,神思电子,其他IT设备
300480,光力科技,能源及重型设备
300481,濮阳惠成,有机化工原料
300482,万孚生物,体外诊断
300483,首华燃气,油气开采
300484,蓝海华腾,工业控制设备
300485,赛升药业,抗体
300486,东杰智能,其他专用设备
300487,蓝晓科技,合成树脂
300488,恒锋工具,金属制品
300489,光智科技,激光设备
300490,华自科技,锂电设备
300491,通合科技,其他发电设备
300492,华图山鼎,教育培训
300493,润欣科技,其他电子
300494,盛天网络,游戏
300496,中科创达,行业应用软件
300497,富祥股份,原料药
300498,温氏股份,生猪养殖
300499,高澜股份,其他专用设备
300500,启迪设计,工程咨询服务
300501,海顺新材,其他包装
300502,新易盛,网络接配及塔设
300503,昊志机电,机械基础件
300504,天邑股份,通信终端及配件
300505,川金诺,磷肥及磷化工
300506,ST名家汇,装修装饰
300507,苏奥传感,底盘与发动机系统
300508,维宏股份,行业应用软件
300509,新美星,印刷包装机械
300510,金冠股份,电网自动化
300511,雪榕生物,食用菌
300512,中亚股份,印刷包装机械
300513,恒实科技,行业应用软件
300514,友讯达,电工仪器
300515,三德科技,仪器仪表
300516,久之洋,军工电子
300517,海波重科,钢结构
300518,新迅达,电商服务
300519,新光药业,中药
300520,科大国创,行业应用软件
300521,爱司凯,印刷包装机械
300522,世名科技,涂料油墨
300523,辰安科技,行业应用软件
300525,博思软件,行业应用软件
300527,ST应急,地面兵装
300528,幸福蓝海,发行院线
300529,健帆生物,医疗耗材
300530,领湃科技,锂电池
300531,优博讯,其他IT设备
300532,今天国际,行业应用软件
300533,冰川网络,游戏
300534,陇神戎发,中药
300535,达威股份,其他化学制品
300536,农尚环境,园林工程
300537,广信材料,半导体材料
300538,同益股份,改性塑料
300539,横河精密,其他塑料制品
300540,蜀道装备,其他专用设备
300541,先进数通,行业应用软件
300542,新晨科技,行业应用软件
300543,朗科智能,其他电子
300545,联得装备,其他专用设备
300546,雄帝科技,其他IT设备
300547,川环科技,底盘与发动机系统
300548,长芯博创,网络接配及塔设
300549,优德精密,其他专用设备
300550,和仁科技,行业应用软件
300551,古鳌科技,行业应用软件
300552,万集科技,其他IT设备
300553,集智股份,仪器仪表
300554,三超新材,磨具磨料
300555,ST路通,其他通信设备
300556,丝路视觉,行业应用软件
300557,理工光科,仪器仪表
300558,贝达药业,化学制剂
300559,佳发教育,行业应用软件
300560,中富通,网络优化运维
300561,汇金科技,行业应用软件
300562,乐心医疗,家用器械
300563,神宇股份,光纤光缆
300564,筑博设计,工程咨询服务
300565,科信技术,网络接配及塔设
300566,激智科技,光学元件
300567,精测电子,仪器仪表
300568,星源材质,电池化学品
300569,天能重工,风电零部件
300570,太辰光,网络接配及塔设
300571,平治信息,文字图片媒体
300572,安车检测,检测服务
300573,兴齐眼药,化学制剂
300575,中旗股份,农药
300576,容大感光,半导体材料
300577,开润股份,其他纺织
300578,会畅科技,电信增值服务
300579,数字认证,基础软件
300580,贝斯特,底盘与发动机系统
300581,晨曦航空,航空装备
300582,英飞特,LED
300583,赛托生物,原料药
300584,海辰药业,化学制剂
300585,奥联电子,底盘与发动机系统
300586,美联新材,塑料助剂
300587,天铁科技,橡胶制品
300588,熙菱信息,安防设备
300589,江龙船艇,航海装备
300590,移为通信,通信终端及配件
300591,万里马,鞋帽及其他
300592,华凯易佰,跨境电商
300593,新雷能,其他发电设备
300594,ST朗进,轨交设备
300595,欧普康视,医疗耗材
300596,利安隆,塑料助剂
300597,吉大通信,网络规划设计
300598,诚迈科技,行业应用软件
300599,雄塑科技,管材
300600,国瑞科技,航海装备
300601,康泰生物,疫苗
300602,飞荣达,消费电子组件
300603,立昂技术,云基础设施服务
300604,长川科技,半导体设备
300605,恒锋信息,行业应用软件
300606,金太阳,磨具磨料
300607,拓斯达,机器人
300608,思特奇,行业应用软件
300609,汇纳科技,行业应用软件
300610,晨化股份,其他化学制品
300611,美力科技,其他汽车零部件
300612,宣亚国际,互联网广告
300613,富瀚微,集成电路设计
300614,百川畅银,固废治理
300615,欣天科技,网络接配及塔设
300616,尚品宅配,家具
300617,安靠智电,线缆部件及其他
300618,寒锐钴业,钴
300619,金银河,锂电设备
300620,光库科技,网络接配及塔设
300621,维业股份,装修装饰
300622,博士眼镜,专业连锁
300623,捷捷微电,功率半导体
300624,万兴科技,基础软件
300625,三雄极光,LED
300626,华瑞股份,电机制造
300627,华测导航,其他通信设备
300628,亿联网络,通信终端及配件
300629,新劲刚,军工电子
300631,久吾高科,环保设备
300632,光莆股份,LED
300633,开立医疗,医疗设备
300634,彩讯股份,行业应用软件
300635,中达安,工程咨询服务
300636,同和药业,原料药
300637,扬帆新材,其他化学制品
300638,广和通,通信终端及配件
300639,凯普生物,诊断试剂
300640,德艺文创,其他家居
300641,正丹股份,有机化工原料
300642,透景生命,诊断试剂
300643,万通智控,其他汽车零部件
300644,南京聚隆,改性塑料
300645,正元智慧,行业应用软件
300647,超频三,电池化学品
300648,星云股份,锂电设备
300649,杭州园林,园林工程
300650,太龙股份,其他电子
300651,金陵体育,体育
300652,雷迪克,轮胎轮毂
300653,正海生物,医疗耗材
300654,世纪天鸿,教育出版
300655,晶瑞电材,半导体材料
300656,民德电子,其他电子
300657,弘信电子,PCB
300658,延江股份,其他纺织
300659,中孚信息,其他IT设备
300660,江苏雷利,电机制造
300661,圣邦股份,集成电路设计
300662,科锐国际,人力资源服务
300663,科蓝软件,行业应用软件
300664,鹏鹞环保,水治理
300665,飞鹿股份,涂料油墨
300666,江丰电子,半导体材料
300667,必创科技,仪器仪表
300668,杰恩股份,工程咨询服务
300669,沪宁股份,楼宇设备
300670,大烨智能,配电设备
300671,富满微,集成电路设计
300672,国科微,集成电路设计
300673,佩蒂股份,宠物食品
300674,宇信科技,行业应用软件
300675,建科院,工程咨询服务
300676,华大基因,诊断服务
300677,英科医疗,医疗耗材
300678,中科信息,行业应用软件
300679,电连技术,消费电子组件
300680,隆盛科技,底盘与发动机系统
300681,英搏尔,汽车电子电气系统
300682,朗新科技,行业应用软件
300683,海特生物,其他生物制药
300684,中石科技,其他电子
300685,艾德生物,诊断试剂
300686,智动力,消费电子组件
300687,赛意信息,其他云服务
300688,创业黑马,教育培训
300689,澄天伟业,通信终端及配件
300690,双一科技,风电零部件
300691,联合光电,光学元件
300692,中赋科技,水治理
300693,盛弘股份,其他发电设备
300694,蠡湖股份,底盘与发动机系统
300695,兆丰股份,轮胎轮毂
300696,爱乐达,航空装备
300697,电工合金,铜
300698,万马科技,网络接配及塔设
300699,光威复材,碳纤维
300700,岱勒新材,磨具磨料
300701,森霸传感,光学元件
300702,天宇股份,原料药
300703,创源股份,文化用品
300705,九典制药,化学制剂
300706,阿石创,半导体材料
300707,威唐工业,其他汽车零部件
300708,聚灿光电,LED
300709,精研科技,消费电子组件
300710,万隆光电,网络接配及塔设
300711,广哈通信,其他通信设备
300712,永福股份,其他专业工程
300713,英可瑞,其他发电设备
300715,凯伦股份,防水材料
300716,*ST泉为,改性塑料
300717,华信新材,其他塑料制品
300718,长盛轴承,机械基础件
300719,安达维尔,航空装备
300720,海川智能,仪器仪表
300721,怡达股份,有机化工原料
300722,新余国科,航天装备
300723,一品红,化学制剂
300724,捷佳伟创,光伏加工设备
300725,药石科技,医疗研发外包
300726,宏达电子,军工电子
300727,润禾材料,有机硅
300729,乐歌股份,家具
300730,科创信息,行业应用软件
300731,科创新源,橡胶制品
300732,设研院,工程咨询服务
300733,西菱动力,底盘与发动机系统
300735,光弘科技,消费电子组件
300736,百邦科技,其他专业服务
300737,科顺股份,防水材料
300738,奥飞数据,云基础设施服务
300739,明阳电路,PCB
300740,水羊股份,化妆品
300741,华宝股份,食品助剂
300743,天地数码,其他IT设备
300745,欣锐科技,其他汽车零部件
300746,汉嘉数智,工程咨询服务
300747,锐科激光,激光设备
300748,金力永磁,磁性材料
300749,顶固集创,家具
300750,宁德时代,锂电池
300751,迈为股份,光伏加工设备
300752,隆利科技,LED
300753,爱朋医疗,医疗设备
300755,华致酒行,专业连锁
300756,金马游乐,其他专用设备
300757,罗博特科,工业控制设备
300758,七彩化学,涂料油墨
300759,康龙化成,医疗研发外包
300760,迈瑞医疗,医疗设备
300761,立华股份,肉鸡养殖
300762,上海瀚讯,军工电子
300763,锦浪科技,光伏逆变器
300765,新诺威,保健品
300766,每日互动,行业应用软件
300767,震安科技,橡胶制品
300768,迪普科技,基础软件
300769,德方纳米,电池化学品
300770,新媒股份,广播电视
300771,智莱科技,其他IT设备
300772,运达股份,风电整机
300773,拉卡拉,其他金融服务
300774,倍杰特,水治理
300775,三角防务,航空装备
300776,帝尔激光,光伏加工设备
300777,中简科技,碳纤维
300778,新城市,工程咨询服务
300779,惠城环保,固废治理
300780,德恩精工,机械基础件
300781,因赛集团,其他广告营销
300782,卓胜微,集成电路设计
300783,三只松鼠,零食
300784,利安科技,其他塑料制品
300785,值得买,电商服务
300786,国林科技,环保设备
300787,海能实业,消费电子组件
300788,中信出版,大众出版
300789,唐源电气,轨交设备
300790,宇瞳光学,光学元件
300791,仙乐健康,保健品
300792,壹网壹创,电商服务
300793,佳禾智能,消费电子组件
300795,米奥会展,会展服务
300796,贝斯美,农药
300797,钢研纳克,检测服务
300798,锦鸡股份,纺织化学品
300800,力合科技,环境监测
300801,泰和科技,其他化学制品
300802,矩子科技,工业控制设备
300803,指南针,行业应用软件
300804,广康生化,农药
300805,电声股份,其他广告营销
300806,斯迪克,塑料薄膜
300807,天迈科技,行业应用软件
300808,久量股份,LED
300809,华辰装备,机床制造
300810,中科海讯,航海装备
300811,铂科新材,磁性材料
300812,易天股份,其他专用设备
300813,泰林生物,制药装备
300814,中富电路,PCB
300815,玉禾田,固废治理
300816,艾可蓝,其他汽车零部件
300817,双飞集团,机械基础件
300818,耐普矿机,磨具磨料
300819,聚杰微纤,其他纺织
300820,英杰电气,其他发电设备
300821,东岳硅材,有机硅
300822,贝仕达克,其他电子
300823,建科智能,其他专用设备
300824,北鼎股份,厨房小家电
300825,阿尔特,汽车综合服务
300826,测绘股份,工程咨询服务
300827,上能电气,光伏逆变器
300828,锐新科技,金属制品
300829,金丹科技,食品助剂
300830,金现代,行业应用软件
300831,派瑞股份,功率半导体
300832,新产业,诊断试剂
300833,浩洋股份,其他专用设备
300834,星辉环材,合成树脂
300835,龙磁科技,磁性材料
300836,佰奥智能,其他专用设备
300837,浙矿股份,能源及重型设备
300838,浙江力诺,机械基础件
300839,博汇股份,其他石化
300840,酷特智能,非运动服装
300841,康华生物,疫苗
300842,帝科股份,光伏辅材
300843,胜蓝股份,消费电子组件
300844,山水比德,工程咨询服务
300845,捷安高科,行业应用软件
300846,首都在线,云基础设施服务
300847,中船汉光,其他化学制品
300848,美瑞新材,聚氨酯
300849,锦盛新材,塑料包装
300850,新强联,风电零部件
300851,交大思诺,轨交设备
300852,四会富仕,PCB
300853,申昊科技,电网自动化
300854,中兰环保,固废治理
300855,图南股份,其他金属新材料
300856,科思股份,化妆品
300857,协创数据,消费电子组件
300858,科拓生物,食品助剂
300859,西域旅游,旅游服务
300860,锋尚文化,会展服务
300861,美畅股份,磨具磨料
300862,蓝盾光电,仪器仪表
300863,卡倍亿,汽车电子电气系统
300864,南大环境,环境监测
300865,大宏立,能源及重型设备
300866,安克创新,品牌消费电子
300867,圣元环保,固废治理
300868,杰美特,消费电子组件
300869,康泰医学,医疗设备
300870,欧陆通,其他发电设备
300871,回盛生物,动物保健
300872,天阳科技,其他云服务
300873,海晨股份,供应链服务
300875,捷强装备,地面兵装
300876,蒙泰高新,其他化学纤维
300877,金春股份,其他纺织
300878,维康药业,中药
300879,大叶股份,农用机械
300880,迦南智能,电工仪器
300881,盛德鑫泰,特钢
300882,万胜智能,电工仪器
300883,龙利得,纸包装
300884,狄耐克,安防设备
300885,海昌新材,机械基础件
300886,华业香料,其他化学制品
300887,谱尼测试,检测服务
300888,稳健医疗,医疗耗材
300889,爱克股份,LED
300890,翔丰华,电池化学品
300891,惠云钛业,钛白粉
300892,品渥食品,乳制品
300893,松原安全,其他汽车零部件
300894,火星人,厨房电器
300895,铜牛信息,云基础设施服务
300896,爱美客,医美耗材
300897,山科智能,仪器仪表
300898,熊猫乳品,乳制品
300899,上海凯鑫,水治理
300900,广联航空,航空装备
300901,中胤时尚,鞋帽及其他
300902,国安达,其他专用设备
300903,科翔股份,PCB
300904,威力传动,风电零部件
300905,宝丽迪,纺织化学品
300906,日月明,轨交设备
300907,康平科技,电机制造
300908,仲景食品,调味品
300909,汇创达,光学元件
300910,瑞丰新材,其他化学制品
300911,亿田智能,厨房电器
300912,凯龙高科,其他汽车零部件
300913,兆龙互连,光纤光缆
300915,海融科技,乳制品
300916,朗特智能,其他电子
300917,特发服务,物业管理
300918,南山智尚,其他纺织
300919,中伟新材,电池化学品
300920,润阳科技,其他塑料制品
300921,南凌科技,电信增值服务
300922,天秦装备,地面兵装
300923,研奥股份,轨交设备
300925,法本信息,云软件服务
300926,博俊科技,其他汽车零部件
300927,江天化学,有机化工原料
300928,华安鑫创,汽车电子电气系统
300929,华骐环保,水治理
300930,屹通新材,其他金属新材料
300931,通用电梯,楼宇设备
300932,三友联众,配电设备
300933,中辰股份,线缆部件及其他
300935,盈建科,行业应用软件
300936,中英科技,PCB
300937,药易购,医药流通
300938,信测标准,检测服务
300939,秋田微,面板
300940,南极光,LED
300941,创识科技,其他IT设备
300942,易瑞生物,诊断试剂
300943,春晖智控,机械基础件
300945,曼卡龙,钟表珠宝
300946,恒而达,金属制品
300947,德必集团,商业物业经营
300948,冠中生态,生态修复
300949,奥雅股份,园林工程
300950,德固特,其他专用设备
300951,博硕科技,消费电子组件
300952,恒辉安防,鞋帽及其他
300953,震裕科技,锂电池
300955,嘉亨家化,化妆品
300956,英力股份,消费电子组件
300957,贝泰妮,化妆品
300958,建工修复,生态修复
300959,线上线下,电信增值服务
300960,通业科技,轨交设备
300961,深水海纳,水治理
300962,中金辐照,制药装备
300963,中洲特材,其他金属新材料
300964,本川智能,PCB
300965,恒宇信通,航空装备
300966,共同药业,原料药
300967,晓鸣股份,肉鸡养殖
300968,格林精密,消费电子组件
300969,恒帅股份,汽车电子电气系统
300970,华绿生物,食用菌
300971,博亚精工,机械基础件
300972,万辰集团,零食
300973,立高食品,烘焙食品
300975,商络电子,其他电子
300976,达瑞电子,消费电子组件
300977,深圳瑞捷,工程咨询服务
300978,东箭科技,其他汽车零部件
300979,华利集团,纺织鞋类制造
300980,祥源新材,其他塑料制品
300981,中红医疗,医疗耗材
300982,苏文电能,基建工程
300983,尤安设计,工程咨询服务
300984,金沃股份,机械基础件
300985,致远新能,其他汽车零部件
300986,志特新材,其他专业工程
300987,川网传媒,文字图片媒体
300988,津荣天宇,金属制品
300989,蕾奥规划,工程咨询服务
300990,同飞股份,制冷空调设备
300991,创益通,消费电子组件
300992,泰福泵业,机械基础件
300993,玉马科技,其他家居
300994,久祺股份,其他交通设备
300995,奇德新材,改性塑料
300996,普联软件,行业应用软件
300997,欢乐家,软饮料
300998,宁波方正,其他专用设备
300999,金龙鱼,粮油加工
301000,肇民科技,其他汽车零部件
301001,凯淳股份,电商服务
301002,崧盛股份,输变电设备
301003,江苏博云,改性塑料
301004,嘉益股份,其他家居
301005,超捷股份,其他汽车零部件
301006,迈拓股份,仪器仪表
301007,德迈仕,底盘与发动机系统
301008,宏昌科技,家电零部件
301009,可靠股份,生活用纸
301010,晶雪节能,其他建材
301011,华立科技,娱乐用品
301012,扬电科技,输变电设备
301013,利和兴,其他专用设备
301015,百洋医药,医药流通
301016,雷尔伟,轨交设备
301017,漱玉平民,线下药店
301018,申菱环境,制冷空调设备
301019,宁波色母,塑料助剂
301020,密封科技,底盘与发动机系统
301021,英诺激光,激光设备
301022,海泰科,其他专用设备
301023,奕帆传动,电机制造
301024,霍普股份,工程咨询服务
301025,读客文化,大众出版
301026,浩通科技,其他金属
301027,华蓝集团,工程咨询服务
301028,鼎熔岩,其他通用设备
301029,怡合达,其他专用设备
301030,*ST仕净,环保设备
301031,中熔电气,配电设备
301032,新柴股份,内燃机
301033,迈普医学,医疗耗材
301035,润丰股份,农药
301036,双乐股份,涂料油墨
301037,保立佳,涂料油墨
301038,深水规院,工程咨询服务
301039,中集车辆,商用载货车
301040,中环海陆,风电零部件
301041,金百泽,PCB
301042,安联锐视,安防设备
301043,绿岛风,其他通用设备
301045,天禄科技,光学元件
301046,能辉科技,其他专业工程
301047,义翘神州,其他生物制药
301048,金鹰重工,轨交设备
301049,超越科技,固废治理
301050,雷电微力,军工电子
301051,信濠光电,消费电子组件
301052,果麦文化,大众出版
301053,远信工业,纺织服装设备
301055,张小泉,其他家居
301056,森赫股份,楼宇设备
301057,汇隆新材,涤纶
301058,中粮科工,工程咨询服务
301059,金三江,其他化学原料
301060,兰卫医学,诊断服务
301061,匠心家居,家具
301062,上海艾录,纸包装
301063,海锅股份,风电零部件
301065,本立科技,原料药
301066,万事利,其他纺织
301067,显盈科技,消费电子组件
301068,大地海洋,固废治理
301069,凯盛新材,其他化学原料
301070,开勒股份,其他通用设备
301071,力量钻石,非金属材料
301072,中捷精工,底盘与发动机系统
301073,君亭酒店,酒店
301075,多瑞医药,化学制剂
301076,新瀚新材,其他化学制品
301077,星华新材,其他化学制品
301078,孩子王,专业连锁
301079,邵阳液压,工程机械零件
301080,百普赛斯,其他生物制药
301081,严牌股份,环保设备
301082,久盛电气,线缆部件及其他
301083,百胜智能,其他专用设备
301085,亚康股份,其他云服务
301086,鸿富瀚,消费电子组件
301087,可孚医疗,家用器械
301088,戎美股份,非运动服装
301089,拓新药业,原料药
301090,华润材料,合成树脂
301091,深城交,工程咨询服务
301092,争光股份,合成树脂
301093,华兰股份,医疗耗材
301095,广立微,集成电路设计
301096,百诚医药,医疗研发外包
301097,天益医疗,医疗耗材
301098,金埔园林,园林工程
301099,雅创电子,其他电子
301100,风光股份,塑料助剂
301101,明月镜片,文化用品
301102,兆讯传媒,其他广告营销
301103,何氏眼科,医院
301105,鸿铭股份,印刷包装机械
301106,骏成科技,面板
301107,瑜欣电子,其他通用设备
301108,洁雅股份,洗护用品
301109,军信股份,固废治理
301110,青木科技,电商服务
301111,粤万年青,中药
301112,信邦智能,其他专用设备
301113,雅艺科技,其他家居
301115,联检科技,检测服务
301116,益客食品,肉制品
301117,佳缘科技,行业应用软件
301118,恒光股份,氯碱
301119,正强股份,底盘与发动机系统
301120,新特电气,输变电设备
301121,紫建电子,锂电池
301122,采纳股份,医疗耗材
301123,奕东电子,消费电子组件
301125,腾亚精工,机械基础件
301126,达嘉维康,医药流通
301127,武汉天源,水治理
301128,强瑞技术,其他专用设备
301129,瑞纳智能,仪器仪表
301130,西点药业,化学制剂
301131,聚赛龙,改性塑料
301132,满坤科技,PCB
301133,金钟股份,车身附件及饰件
301135,瑞德智能,其他电子
301136,招标股份,工程咨询服务
301137,哈焊华通,金属制品
301138,华研精机,印刷包装机械
301139,*ST元道,网络优化运维
301141,中科磁业,磁性材料
301148,嘉戎技术,水治理
301149,隆华新材,其他化学制品
301150,中一科技,锂电池
301151,冠龙节能,机械基础件
301152,天力锂能,电池化学品
301153,中科江南,行业应用软件
301155,海力风电,风电零部件
301156,美农生物,食品助剂
301157,华塑科技,其他发电设备
301158,德石股份,能源及重型设备
301159,三维天地,行业应用软件
301160,翔楼新材,金属制品
301161,唯万密封,工程机械零件
301162,国能日新,行业应用软件
301163,宏德股份,工业控制设备
301165,锐捷网络,网络接配及塔设
301166,优宁维,医药流通
301167,建研设计,工程咨询服务
301168,通灵股份,光伏辅材
301169,零点有数,其他专业服务
301170,锡南科技,底盘与发动机系统
301171,易点天下,互联网广告
301172,君逸数码,行业应用软件
301173,毓恬冠佳,车身附件及饰件
301175,中科环保,固废治理
301176,逸豪新材,PCB
301177,迪阿股份,钟表珠宝
301178,天亿马,行业应用软件
301179,泽宇智能,电网自动化
301180,万祥科技,消费电子组件
301181,标榜股份,其他汽车零部件
301182,凯旺科技,消费电子组件
301183,东田微,光学元件
301185,鸥玛软件,行业应用软件
301186,超达装备,其他专用设备
301187,欧圣电气,清洁小家电
301188,力诺药包,玻璃制造
301189,奥尼电子,品牌消费电子
301190,善水科技,纺织化学品
301191,菲菱科思,网络接配及塔设
301192,泰祥股份,底盘与发动机系统
301193,家联科技,其他家居
